"2060","6","7671","9","151","72752 Kaitlyn Circles
Lake Joshuaview, OH 58669","1990-01-10 14:52:52","7","true","1995-08-02 08:21:52","14.71"
"2061","8","548","22","168","614 Peterson Ville
East Brandybury, VA 29464","2019-06-03 02:27:16","4","true","2019-09-02 12:34:23","366.51"
"2062","1","16628","48","74","659 Tucker Glens Suite 411
West Sean, LA 75988","1973-12-26 12:33:13","7","true","1982-09-24 06:12:26","383.74"
"2063","4","6692","19","184","5178 Haley Points
Port Monicatown, CO 90249","1973-01-10 12:04:56","5","false","2003-03-07 04:09:40","487.92"
"2064","1","13140","25","199","35983 Sanford Park
New Johnny, NH 93522","1991-11-05 00:51:11","8","true","1994-09-23 08:44:49","264.97"
"2065","4","13951","28","158","634 Suzanne View Suite 150
West James, NM 16713","2018-07-28 18:13:58","2","true","2019-05-08 00:40:58","420.85"
"2066","4","16345","18","160","351 Sharon Harbors
South Francisco, NY 63863","2003-10-27 10:51:51","1","false","2022-09-06 11:55:22","378.63"
"2067","5","14270","25","127","3844 Sean Tunnel
Patrickshire, OH 98650","1980-07-12 20:57:35","4","true","2014-04-23 08:08:15","465.26"
"2068","9","5741","13","19","PSC 4971, Box 4975
APO AP 18923","2010-10-31 11:57:22","2","false","2018-08-22 12:57:14","421.41"
"2069","6","17098","1","155","USCGC Weaver
FPO AE 56096","1971-08-01 07:10:29","3","true","1999-11-15 10:26:51","211.79"
"2070","5","10507","1","64","36099 Hart Throughway Apt. 845
South Christopher, NV 35555","1986-12-26 09:35:59","3","true","1989-04-26 13:57:12","422.81"
"2071","6","10345","42","61","PSC 7011, Box 2429
APO AE 11926","2017-02-25 09:01:15","8","false","2022-01-27 13:06:46","302.07"
"2072","4","12416","15","104","USCGC Cline
FPO AA 71288","2002-02-14 15:39:01","6","false","2016-06-15 04:51:54","157.04"
"2073","3","12985","5","10","75483 Debbie Course Suite 910
Brianstad, RI 84637","1991-04-03 09:43:49","1","true","2003-06-19 03:49:08","288.65"
"2074","8","10544","44","118","PSC 5458, Box 6630
APO AE 86021","2004-11-01 15:02:49","1","false","2012-01-14 13:02:24","59.53"
"2075","3","4371","31","94","76081 Novak Divide
South Andrew, VA 90545","2018-08-21 11:31:08","4","false","2020-06-19 04:19:37","157.11"
"2076","7","15416","1","31","USNV Schmidt
FPO AE 05287","2011-03-11 20:35:06","4","false","2012-04-01 11:02:17","323.94"
"2077","5","2445","49","3","4726 Vance Wall Apt. 390
Pierceland, KY 98660","2005-04-06 13:56:47","3","false","2008-07-23 07:03:29","132.48"
"2078","3","1290","21","106","100 Robert Roads
Port Lisa, CO 24128","2003-01-15 12:32:33","9","false","2003-11-07 05:00:26","332.57"
"2079","7","4285","22","94","473 Tanya Crescent Suite 916
Port Johntown, NY 76789","1997-02-12 13:53:13","4","false","2016-01-22 22:10:20","424.81"
"2080","5","14123","49","80","683 John Ports Apt. 544
West Jorgefort, OK 41501","1983-10-20 04:36:48","9","false","2005-03-13 04:59:01","141.03"
"2081","1","11454","38","52","6245 Alexandra Harbor Apt. 196
Port Philip, AR 84250","1985-06-30 13:48:28","6","true","2022-04-30 09:22:51","107.85"
"2082","8","14424","9","36","0395 Ortiz Keys Apt. 882
Greenfort, MA 54951","2021-07-14 02:28:16","4","false","2022-11-11 03:23:05","313.77"
"2083","6","15911","39","199","USCGC Clark
FPO AA 15008","2017-09-29 04:58:25","4","false","2022-05-14 22:04:20","492.73"
"2084","3","19685","32","54","77633 Jeanette Crossing Suite 418
South Jonathonchester, VT 20799","1997-07-02 19:44:54","1","false","1999-03-21 04:53:00","243.33"
"2085","2","2739","18","22","0146 Jimenez Ford
Herreraborough, KY 30428","1983-04-29 00:23:23","3","false","2012-01-30 02:09:43","144.09"
"2086","4","12552","38","188","03720 Angela Curve
New Brandymouth, WA 08027","2022-09-03 03:11:54","9","true","2022-10-28 06:41:56","298.14"
"2087","7","7604","25","96","9035 Jennifer Rue
Sandovalchester, CA 33310","2005-07-16 11:22:02","8","false","2019-10-28 11:43:13","314.64"
"2088","3","1567","15","47","276 Williams Pike Apt. 557
Leefort, ND 42682","2008-11-21 21:25:02","4","false","2020-03-21 10:34:43","484.91"
"2089","6","12350","20","179","73893 Cathy Mews Apt. 033
Cherylhaven, ID 73735","1990-04-25 07:49:07","6","false","1996-11-26 05:01:22","45.23"
"2090","3","17920","37","150","USCGC Rivera
FPO AE 44326","2020-09-12 08:24:55","5","false","2022-05-10 13:14:03","497.71"
"2091","8","17539","14","154","5032 David Lane Suite 520
North Dannyside, WI 79049","2016-11-01 00:50:45","6","true","2017-05-23 06:41:59","380.14"
"2092","8","18783","47","71","396 Patricia Parks Suite 849
Gallaghermouth, ME 01896","2004-09-17 21:58:31","7","false","2012-03-25 02:42:14","345.06"
"2093","2","16334","40","154","50057 Clark Place
West Dennis, CO 42129","2005-10-05 21:45:49","3","true","2020-06-29 03:19:18","362.67"
"2094","4","5486","23","124","765 Johnson Points Suite 845
Port Nicholasmouth, KS 45526","1999-12-12 20:01:18","8","false","2001-08-18 00:59:53","422.86"
"2095","4","2560","43","139","17487 Brooke Crest
Nicholasfort, OK 00506","1970-06-15 17:30:04","1","true","2017-07-18 18:04:33","144.05"
"2096","4","15829","0","75","01580 Richard Plains Suite 760
Frankton, OH 23368","1972-11-17 15:50:27","7","true","2016-06-10 19:18:14","378.71"
"2097","5","3694","36","171","9473 Pratt Manor Suite 883
Scottborough, NV 50652","1998-04-02 23:19:28","1","false","1999-07-21 13:20:02","164.61"
"2098","9","7187","32","26","52459 White Greens
North Raymondtown, VT 77464","1989-05-10 19:14:53","7","false","1994-04-14 01:15:49","299.19"
"2099","1","17684","28","128","83016 Scott Via
Travisborough, GA 06726","2000-04-09 11:13:44","6","false","2010-01-13 23:38:07","424.12"
"2100","3","10195","47","198","72418 Nunez Run Suite 137
Bowersmouth, AZ 02405","1986-04-22 20:50:02","5","true","2017-04-07 06:29:08","290.00"
"2101","5","7145","41","101","1823 Alexandra Drive
Brendafurt, ID 28768","2013-04-29 12:04:55","2","false","2022-03-04 13:17:58","214.29"
"2102","5","15128","49","72","2396 Copeland Isle
South Amanda, MI 54458","2014-11-17 12:43:13","3","true","2022-12-01 15:16:25","64.96"
"2103","8","13098","28","82","69922 Donna Meadow Suite 963
Thomasmouth, ND 98578","2019-03-02 13:40:43","2","false","2020-07-07 10:55:52","106.57"
"2104","9","3641","15","139","8971 Ortiz Crossing Suite 249
New Kimberlyborough, OH 14266","1980-11-09 15:26:03","3","true","2008-04-12 23:39:39","335.84"
"2105","8","9767","27","183","192 Sarah Spurs Apt. 078
East Gregory, KS 75420","1998-02-13 10:46:34","8","false","2017-05-04 21:45:19","306.93"
"2106","6","993","44","126","2816 Rodgers Forks Apt. 645
Lake Joshuaport, IA 09084","1998-11-25 16:18:55","3","false","2016-12-22 03:01:38","465.24"
"2107","7","13995","23","123","4960 Wesley Corner
Mcgeefurt, DC 50230","2009-12-05 15:35:46","5","false","2011-10-21 22:40:23","138.57"
"2108","4","9959","12","6","97521 Julie Spring Apt. 170
West Janet, WV 07675","1983-02-18 20:22:03","1","true","1990-12-07 22:21:10","49.51"
"2109","2","6252","24","169","52972 Preston Crescent
North Davidport, OR 72388","1971-07-17 17:07:46","6","false","2001-12-19 10:59:18","492.53"
"2110","9","17227","47","70","054 Lee Terrace Suite 559
South Richard, SC 13886","2019-03-21 13:08:13","3","false","2019-09-19 21:29:17","302.65"
"2111","2","14797","27","183","32964 Joseph Views Suite 342
Port Kariview, PA 17851","1997-03-03 03:16:27","3","false","2010-03-26 02:13:36","215.74"
"2112","2","11589","22","128","7462 Justin Village
Marthabury, LA 08800","1984-03-17 10:52:58","9","false","1993-08-26 18:21:34","477.76"
"2113","7","2695","24","150","567 Robert Squares Suite 327
Miaport, NE 51745","1992-08-03 10:04:09","1","false","2002-12-05 21:30:45","22.50"
"2114","8","12065","2","76","4188 Lee Unions
Pattersonborough, IA 81076","2012-02-04 14:05:47","7","false","2019-05-05 10:27:55","368.11"
"2115","7","1310","33","142","0114 Ryan Spur
New Jasonville, LA 29238","1978-03-27 17:47:51","3","false","2016-10-25 08:50:04","332.57"
"2116","8","11607","38","128","17400 Deanna Mill Apt. 522
Port Markton, IA 47574","1979-08-02 09:04:35","2","true","2021-06-10 04:04:31","341.08"
"2117","3","6498","6","71","64169 Gentry Crest Apt. 596
Lanceville, NM 72281","2005-11-11 14:46:39","2","false","2021-10-24 15:06:44","202.33"
"2118","9","15281","10","72","45560 Brenda Stravenue Suite 502
Ramirezbury, CO 53487","1992-09-21 18:56:32","3","false","2020-01-05 21:46:17","321.86"
"2119","8","12416","0","36","8100 Sarah Roads Apt. 597
Meyerport, NM 83454","1970-10-03 18:38:50","2","false","1997-11-02 10:43:34","481.03"
"2120","8","11016","20","45","9018 Holder Overpass Apt. 711
West Lisashire, OH 01727","1989-11-30 01:10:36","5","false","2007-09-11 15:56:02","443.95"
"2121","1","11593","35","83","722 James Skyway Apt. 407
New Andrewport, CA 76592","1993-11-07 16:58:12","4","true","2014-05-02 12:43:40","433.70"
"2122","8","1081","30","85","18586 Alex Island Apt. 389
North Ryantown, NE 36598","2022-05-13 02:54:38","9","true","2022-08-22 03:42:41","259.64"
"2123","7","12884","31","53","382 Robyn Row Suite 536
South Zachary, MD 07319","2021-05-31 18:24:27","6","true","2022-01-31 19:38:42","224.28"
"2124","6","5047","15","4","5501 Benitez Lodge Suite 312
Byrdhaven, GA 19025","2010-09-14 03:10:51","1","true","2013-12-10 17:02:31","264.49"
"2125","3","7978","9","180","4589 Rachel Knoll Suite 439
East Brenda, AR 55121","1981-01-31 13:14:37","7","true","1998-03-18 01:52:40","100.53"
"2126","3","18238","4","58","35027 Martin Walks Suite 548
East Ashley, VA 38612","2021-03-24 19:44:50","5","false","2022-09-22 18:09:05","286.64"
"2127","4","9468","15","34","PSC 9629, Box 9591
APO AP 45262","1978-12-10 11:49:55","3","false","1998-02-04 03:38:50","382.53"
"2128","7","6388","13","186","21935 Joshua Terrace
Davistown, NY 57710","2020-03-21 14:36:51","7","false","2021-05-21 01:16:12","76.00"
"2129","6","16305","24","84","150 Martinez Road
North Christophertown, MA 86133","1990-07-07 17:59:02","7","true","2015-04-05 06:37:07","222.83"
"2130","7","9786","20","148","79038 Kimberly Island
South Danielland, SC 35941","2008-01-12 20:59:54","8","false","2009-07-17 12:33:52","17.78"
"2131","4","6306","45","186","35687 Hopkins Rapids
South Margaret, IN 75508","1991-07-11 13:01:35","5","false","2019-08-11 12:14:12","97.20"
"2132","2","3761","39","44","7632 Ruth Manor
Katherinechester, RI 60106","2009-02-25 02:37:29","2","false","2022-04-05 04:19:14","346.73"
"2133","3","19472","32","11","1327 Ferguson Harbors Apt. 230
South Christianbury, MD 55933","1982-07-31 22:43:00","6","false","1988-07-22 06:05:48","144.72"
"2134","4","13471","12","96","9434 David Rapids
Lake Matthew, UT 95995","1999-01-03 08:33:13","4","true","2018-06-10 00:15:35","256.56"
"2135","6","19836","18","98","089 Rebekah Mission Suite 905
Johnstonfurt, UT 57374","1984-01-13 09:40:12","6","false","1993-10-20 20:44:17","224.89"
"2136","6","11673","2","24","78303 Decker View
East Reneeport, OH 06399","2002-02-01 13:16:11","6","false","2022-08-01 17:27:10","115.51"
"2137","7","12771","49","71","485 Moore Island Suite 803
Port Jason, WY 52888","1998-10-04 02:01:07","5","true","2004-10-08 13:13:46","177.20"
"2138","8","17335","7","191","70205 Patrick Center Apt. 604
Lake Zoemouth, MN 43040","1975-12-30 13:33:19","4","false","1992-04-27 12:16:16","307.20"
"2139","4","18137","2","71","194 Tricia Rest Apt. 276
Wilkersonport, DC 39173","2002-05-26 15:43:47","5","true","2007-08-20 11:07:08","491.28"
"2140","5","19001","0","165","992 Thompson Locks Apt. 094
Port Sherrymouth, OR 25258","1994-01-08 13:05:49","3","true","1997-10-07 19:42:32","301.43"
"2141","6","5097","0","92","315 Michael Run
South Tonyaside, ME 60138","1993-03-03 12:40:38","5","true","2009-01-25 17:46:19","278.26"
"2142","1","9110","15","118","9490 Yang Circle
Hoffmantown, CT 66143","2006-01-20 07:48:33","3","false","2007-05-03 15:53:22","117.48"
"2143","4","1602","10","140","673 Mario Fort
West Carlos, WI 21582","1982-09-25 02:22:41","6","true","1993-09-13 16:45:47","279.73"
"2144","5","15523","8","170","245 Jesse Gateway
New Rogerland, IL 41506","2018-05-14 21:55:39","2","true","2021-08-15 19:47:24","194.35"
"2145","8","3797","3","5","82130 Carpenter Walk
Meltonfurt, IL 98226","2020-11-15 16:18:42","9","false","2021-08-14 11:39:35","104.21"
"2146","5","9111","33","194","USNV Vasquez
FPO AP 22513","2013-04-22 04:30:30","6","true","2020-09-03 20:41:02","118.59"
"2147","7","4619","28","164","779 Bowen Mill Suite 854
Port Lisa, MT 88867","1977-09-11 11:42:50","6","false","2017-05-09 14:23:11","200.04"
"2148","3","6429","30","197","027 Strong Stravenue Suite 078
Carterport, WV 82934","1983-09-26 15:15:25","5","false","2000-11-06 23:56:28","330.48"
"2149","2","13695","30","26","3078 Rodney Lakes Apt. 759
South Jennifer, NV 99539","2019-09-29 05:41:32","2","false","2020-09-02 13:08:38","8.81"
"2150","1","14008","34","199","307 Lauren Walks Apt. 095
Salazarland, KY 36205","2016-01-01 04:07:27","5","true","2018-01-30 20:42:33","296.94"
"2151","2","10159","22","148","8142 Jennifer Unions
Maldonadomouth, LA 71175","1973-05-09 03:04:51","6","true","2008-10-18 01:42:02","22.02"
"2152","4","7154","27","28","152 Mckinney Port
Villarrealborough, CO 55470","1989-01-14 00:14:09","5","true","2004-04-03 11:24:14","120.10"
"2153","8","3351","36","3","016 Jonathan Via Apt. 224
Alyssastad, HI 86008","1972-12-11 09:42:00","7","true","2004-04-07 02:44:27","202.01"
"2154","3","4548","49","124","0630 Kylie Manor Apt. 056
North Joshua, ID 64389","1979-04-11 16:44:05","2","false","1989-10-05 12:45:15","46.08"
"2155","5","16234","0","136","73305 Friedman Corners Suite 905
Samanthaburgh, GA 80915","1976-10-05 00:13:11","4","true","1986-09-04 09:56:40","252.60"
"2156","4","9375","27","60","074 Jones Lights
North Taylor, UT 13381","1990-06-23 13:51:40","5","true","2012-01-28 02:59:51","46.60"
"2157","3","896","43","118","USS Brown
FPO AA 86736","2008-05-13 23:25:34","1","true","2020-07-13 12:44:38","361.47"
"2158","4","5058","0","178","1614 Dean Common Apt. 158
North Amanda, VT 88440","1983-01-15 01:59:59","5","true","2013-11-18 19:30:56","340.72"
"2159","5","3342","15","146","0313 Hayden Meadows
Ronaldborough, AR 51883","1985-12-02 11:25:54","7","true","2001-04-26 14:19:53","292.39"
"2160","9","9962","15","74","USNV Francis
FPO AP 79608","2022-12-06 23:49:36","5","false","2022-12-07 09:16:25","193.63"
"2161","6","2758","26","52","2994 Anthony Ways
Port Melissatown, MD 56125","1990-09-13 03:37:29","3","false","2019-12-10 00:35:04","426.58"
"2162","9","11397","23","40","9296 Matthew Skyway
Phillipsshire, DC 21700","2019-02-14 13:48:26","8","false","2022-10-24 19:30:04","112.15"
"2163","2","3160","28","29","0505 Theresa Dale Apt. 644
Brianborough, MT 60236","2003-04-24 12:04:57","7","true","2004-05-03 17:59:11","224.02"
"2164","7","5150","49","7","25585 Sanchez Place
Tashahaven, DC 44831","1976-06-17 03:40:05","3","false","1991-04-22 02:44:25","177.48"
"2165","4","7372","47","160","20670 Brown Corner Suite 027
Port Vickiville, ID 21479","2003-01-08 04:23:16","8","true","2008-03-15 06:32:59","380.81"
"2166","8","3010","43","165","37814 Melissa Overpass Suite 559
West Shawnbury, WV 36913","2021-01-26 17:10:52","2","false","2021-08-05 22:33:36","6.04"
"2167","7","14246","10","26","81902 Meyer Drive
Ashleyborough, DC 08034","2014-08-03 03:08:18","6","false","2020-08-06 02:31:10","457.26"
"2168","3","8786","26","74","7014 Fischer Lake
North Vanessa, AZ 58474","1984-06-29 19:39:14","4","false","1987-11-29 13:06:22","373.05"
"2169","3","10248","8","34","666 Joseph Ferry Apt. 676
Morganberg, NM 50223","2010-03-12 17:35:08","1","false","2022-03-27 16:04:06","104.98"
"2170","8","264","17","183","3074 Crawford Burgs
Petersonville, WV 52498","2005-01-14 14:40:14","8","true","2012-03-15 04:04:06","430.59"
"2171","9","9967","48","139","381 Barbara Ports
North Josephview, OR 77279","2020-10-31 01:04:01","7","false","2022-04-03 10:09:01","397.43"
"2172","1","14783","26","31","492 Butler Rest
Port Dana, ME 63357","2018-11-13 06:23:37","5","false","2020-01-20 07:50:10","396.97"
"2173","4","7905","15","141","22000 Sandra Garden Apt. 404
Lake James, VA 88568","1980-09-23 00:14:16","3","true","1999-12-19 12:33:05","164.80"
"2174","4","1945","28","116","Unit 7279 Box 7140
DPO AA 86893","1986-05-18 19:29:23","9","true","1994-09-18 04:39:05","311.97"
"2175","2","1333","46","91","28228 Jones Harbors Suite 126
Lindaport, NV 23556","1970-02-26 00:15:34","7","false","1998-10-21 13:26:28","394.22"
"2176","3","11536","36","55","9984 Alison Crescent
Johnnyhaven, KY 18328","2008-06-26 19:04:38","8","true","2016-07-27 12:40:24","147.77"
"2177","3","2048","11","195","3024 Little Camp
Belltown, PA 59994","1996-04-23 04:08:13","6","false","2018-04-08 00:11:15","104.77"
"2178","6","4844","34","28","306 Kramer Radial
West Craig, MA 73666","1971-10-09 10:55:00","9","true","1984-09-24 08:22:32","432.88"
"2179","6","14053","36","63","93680 Gonzalez Curve
North Ebony, ME 68054","1970-11-21 15:56:00","8","true","2017-07-31 01:18:01","353.31"
"2180","2","13309","37","128","25133 Mccullough Trafficway
South Jasmine, AR 36448","2004-11-25 16:21:28","5","false","2007-07-30 03:04:54","5.85"
"2181","5","5205","16","48","7135 Russell Stream Suite 759
Port Michelle, OK 03161","1974-10-15 08:29:22","7","true","2020-04-15 02:32:50","245.06"
"2182","1","5931","14","124","419 Debra Corners Suite 758
New Ryan, ID 09869","2021-06-05 14:20:14","7","false","2022-09-02 10:31:37","42.77"
"2183","2","7774","48","51","10213 Cynthia Walks
Port Cory, MS 37176","2014-02-15 06:06:22","7","true","2022-09-23 10:08:01","337.68"
"2184","9","14946","10","31","552 Rebecca Mission Apt. 437
Victoriaborough, DE 56200","1999-08-18 20:28:54","4","false","2020-10-05 06:11:02","347.97"
"2185","5","1651","21","134","52454 Orozco Bridge
Port Williamview, OK 15357","2008-07-09 20:30:35","2","true","2016-08-26 13:36:45","268.62"
"2186","4","12256","49","62","PSC 7585, Box 3916
APO AA 64620","2022-03-23 16:36:00","1","true","2022-07-04 03:02:53","183.21"
"2187","7","2516","41","169","175 Luis Union Apt. 232
Christopherhaven, NJ 50387","1985-01-14 20:28:31","7","false","2015-09-28 14:30:49","70.66"
"2188","7","7173","26","157","PSC 5994, Box 8583
APO AP 72194","2015-07-31 02:07:16","6","true","2017-03-03 13:54:20","401.55"
"2189","5","14633","3","20","3120 Allen Coves
Lake Anitatown, MI 52922","1975-09-25 07:58:08","1","true","2011-12-01 12:50:52","418.90"
"2190","2","5586","21","104","Unit 9797 Box 5087
DPO AE 78727","2007-06-27 08:37:47","5","true","2017-08-31 07:34:42","164.35"
"2191","1","17637","8","186","2220 Adams Mills
New Makayla, GA 05551","2021-11-07 05:04:42","6","false","2021-12-05 11:59:35","262.61"
"2192","3","13057","10","105","USNS Jackson
FPO AE 65490","1986-06-08 17:13:33","4","true","2013-07-26 10:49:51","242.09"
"2193","2","2763","44","122","10369 Walker Motorway
Thomastown, MT 42393","1997-02-18 14:06:58","7","false","2011-05-08 14:46:03","425.89"
"2194","2","18909","23","152","76054 Hale Extensions Apt. 105
Hillshire, TN 67993","2020-06-22 08:05:46","8","true","2022-08-07 09:10:24","139.01"
"2195","7","7807","22","128","10696 Paul Locks
Meredithland, IL 86206","2005-08-07 03:26:08","1","true","2011-04-13 08:42:49","422.34"
"2196","3","5125","19","138","USNV Williams
FPO AA 69979","1986-08-11 08:06:29","8","false","1996-09-27 02:35:11","411.92"
"2197","4","6469","1","72","40034 Jason Lane Suite 783
Kellyborough, AZ 90954","2015-07-07 03:44:47","8","true","2021-08-08 21:54:36","135.14"
"2198","3","5923","36","98","9478 Ortega Row
West Tinafort, TN 81814","1997-05-04 08:59:56","4","true","2019-08-30 09:35:04","453.06"
"2199","6","17169","19","135","641 Paula Islands
Davisberg, ID 40431","2004-11-23 13:33:20","6","true","2019-11-08 13:08:11","381.90"
"2200","5","10706","40","38","768 Sean Estates
Ellenberg, MS 74161","1972-01-13 07:55:52","8","false","1987-09-10 15:37:11","216.43"
"2201","4","4953","7","146","USCGC Ramirez
FPO AA 74259","2021-08-03 23:39:16","2","false","2022-05-12 13:51:53","438.79"
"2202","1","17076","36","158","83560 Zachary Wells Suite 409
Weaverview, IL 94112","1972-02-14 03:27:15","5","true","1983-04-04 14:53:05","369.63"
"2203","4","6673","7","174","Unit 2155 Box 5185
DPO AE 68244","2002-04-17 05:03:33","2","false","2019-03-11 17:36:35","449.91"
"2204","9","434","34","105","374 Smith Estate
Lake Christopherhaven, ME 85132","2012-11-24 21:04:57","9","true","2017-07-06 16:07:20","222.75"
"2205","2","5127","39","143","96853 Arthur Squares
Sherrimouth, AL 04578","1991-11-21 19:12:28","7","true","2021-05-08 05:59:23","272.26"
"2206","7","16554","10","116","Unit 5075 Box 9265
DPO AE 31594","2012-03-13 16:05:39","4","false","2015-07-10 02:53:09","280.90"
"2207","5","17006","36","124","682 Montgomery Forge Apt. 358
Eddieview, OH 70544","2020-11-08 19:08:07","9","false","2022-09-24 15:05:01","351.43"
"2208","7","5437","6","193","44601 Taylor Turnpike Apt. 898
Hansentown, ND 01560","1994-10-04 02:23:33","7","false","2011-09-24 18:22:56","177.18"
"2209","9","12","26","86","5529 Edwards Ford
New Hollyport, OR 23650","2006-06-06 05:58:45","6","true","2022-09-13 17:02:06","245.40"
"2210","1","17711","14","122","48340 John Circles Apt. 188
North Madison, ND 31091","1977-01-14 16:23:31","7","false","2005-12-10 07:39:29","419.29"
"2211","2","19282","47","37","5355 Brittany Trail
Santosberg, LA 87998","1977-12-29 17:08:39","8","true","2017-07-11 23:03:06","417.80"
"2212","5","10718","18","85","362 Williams Roads Apt. 397
East Robin, MS 42419","1976-06-18 14:19:15","5","true","1988-04-01 08:40:05","52.03"
"2213","7","13376","30","97","2089 Victor Streets
Kevinmouth, WY 57619","2016-03-11 06:04:58","1","false","2021-06-13 02:30:25","150.97"
"2214","6","11527","13","14","601 Hamilton Inlet Apt. 811
Port Zacharyhaven, WA 65579","2004-04-27 13:01:53","2","true","2015-06-22 04:16:50","381.07"
"2215","5","5514","8","104","82166 Chandler Flat
North Jessicaland, CA 62761","1993-07-05 05:35:26","6","false","2020-01-24 02:48:48","386.95"
"2216","1","18573","36","60","47990 Lisa View Suite 176
Johnsonton, NJ 04895","2003-07-07 07:26:32","4","true","2006-02-08 03:34:29","337.14"
"2217","3","13146","5","65","5923 Smith Center Apt. 656
New Adrianport, WV 09293","1976-01-23 11:08:50","9","true","2005-02-22 23:01:15","455.58"
"2218","8","8353","47","174","0520 Joshua Freeway Suite 807
Andersonchester, LA 58141","1989-11-16 16:49:32","5","false","2008-11-08 23:40:31","90.04"
"2219","5","3807","34","72","74530 Elliott Lodge Suite 779
Hoganfort, HI 19742","1985-08-11 19:01:42","7","true","1992-11-23 07:41:40","291.01"
"2220","9","15994","0","44","9843 Friedman Station
Lake Aliciaborough, WA 42975","1981-04-28 06:25:13","4","true","1999-01-13 01:34:09","167.09"
"2221","3","5","21","43","7279 Williams Highway
Georgestad, KS 04829","1988-12-12 21:59:41","5","false","2021-06-07 16:51:59","106.10"
"2222","9","2444","18","140","4006 Tyler Park Suite 464
Sarahstad, TN 79768","2016-05-04 21:49:44","4","true","2020-10-08 23:30:35","494.86"
"2223","7","4624","22","175","206 Peterson Inlet Suite 802
New Charlesville, ME 13855","2017-03-24 18:57:08","6","false","2019-01-26 18:48:14","59.38"
"2224","8","7684","39","57","73227 Robinson Corners
Mariaview, KY 11445","2010-05-28 08:42:36","6","false","2016-05-29 17:18:27","375.85"
"2225","9","16400","41","38","969 Kenneth Meadow
North Susanshire, IL 56419","2017-02-21 00:51:44","2","true","2020-04-24 23:02:58","245.11"
"2226","1","14138","7","190","31129 Williams Circles
Jeffreyshire, NJ 29924","1983-05-08 00:50:38","1","true","1986-07-27 17:35:59","277.84"
"2227","9","16231","17","123","88400 Melissa Highway Apt. 055
West Karen, FL 58763","1989-04-15 16:24:54","9","false","2014-02-22 11:00:29","25.70"
"2228","1","11175","33","33","73927 Anthony Ports Suite 274
Mooreport, KY 66735","2017-08-25 20:02:28","6","false","2018-04-13 20:01:48","367.43"
"2229","8","2046","23","126","4065 Jennifer Glens
Barbarahaven, TX 86915","2007-01-04 02:09:25","7","false","2007-11-16 15:09:30","338.54"
"2230","6","18345","7","165","0776 Steven Forks Suite 042
Leechester, GA 14696","1984-04-13 05:26:17","7","true","1999-06-13 19:37:25","389.51"
"2231","9","4919","48","34","05461 Bartlett Shores
Port Davidfort, MI 95267","1982-04-12 14:21:58","2","true","2018-04-17 18:23:15","292.70"
"2232","3","11557","33","176","488 Debbie Mission Apt. 717
Lorimouth, NC 43244","2003-05-24 06:30:40","7","false","2012-07-15 14:26:08","486.61"
"2233","9","7513","39","165","5420 Kaufman Flat
Lake Barbaramouth, WY 04235","2001-03-20 03:54:28","2","true","2012-03-05 07:16:02","443.35"
"2234","6","8358","45","110","2700 Martinez Stravenue
Melissafurt, NH 16267","1977-07-10 09:58:58","1","false","1994-05-06 09:12:38","305.11"
"2235","3","593","5","44","5368 Eric Roads Suite 825
West Victoriaside, NC 68414","2010-11-08 07:05:45","6","false","2014-01-04 11:41:05","382.77"
"2236","8","17126","0","167","017 Jones Park Suite 452
Jonstad, CA 99352","1974-10-24 20:27:15","5","true","1979-01-26 12:47:19","272.19"
"2237","1","5542","26","160","USCGC Murphy
FPO AP 19653","2014-11-14 08:34:11","9","true","2018-05-02 04:43:47","343.33"
"2238","3","5190","23","16","303 Kevin Forges Suite 206
Lake Denniston, AZ 12986","2016-08-31 09:27:14","3","false","2018-10-01 03:23:07","347.57"
"2239","9","1436","22","152","0782 Holland Valleys Apt. 670
Port Paul, DE 61945","2005-11-02 10:13:38","6","false","2018-06-03 15:26:42","193.62"
"2240","5","8515","5","67","897 Dean Stravenue Apt. 797
Lake Jasonmouth, LA 43386","2013-09-25 09:32:27","4","true","2019-11-11 10:53:54","74.89"
"2241","2","4685","3","191","64833 Tran Junctions Suite 524
North Carmenview, OH 12145","1981-04-17 00:16:10","6","false","1985-04-24 15:57:23","441.53"
"2242","9","287","26","7","764 Donald Mill Apt. 636
North Allisonberg, MS 00780","2011-04-09 03:37:41","4","false","2019-12-26 21:01:15","485.35"
"2243","1","5038","14","175","7962 Marks Branch Apt. 327
Brookeville, UT 35033","2004-10-16 10:11:50","7","true","2010-11-04 13:38:47","276.10"
"2244","6","13402","5","65","99654 Joshua Manor Apt. 395
Port Robert, MI 89887","1999-01-26 10:43:16","5","true","2019-11-01 04:58:17","52.94"
"2245","7","3361","12","6","3557 Brian Villages Apt. 808
Jenniferton, PA 10197","2020-11-14 08:11:42","9","false","2022-09-05 04:26:19","131.97"
"2246","7","1550","27","12","751 Forbes Cove Apt. 020
Rebeccachester, AZ 57714","1977-04-28 14:42:42","3","true","1981-12-23 11:07:57","19.62"
"2247","5","1962","47","24","57404 Griffin Land
Williamborough, AK 86678","1981-05-13 06:21:54","7","true","2003-05-10 03:03:21","6.95"
"2248","8","8839","37","166","029 Amber Passage Apt. 837
Campbellhaven, OK 71419","2007-02-26 15:15:13","1","true","2022-01-03 15:44:32","463.76"
"2249","2","4178","31","153","PSC 7718, Box 9538
APO AP 10829","2001-01-10 10:32:58","7","true","2011-07-04 12:58:17","376.23"
